building_id,mean_electricity,building_age,sqft,primaryspaceusage
Lamb_health_Ken,16.415813360693114,59.0,18471.0,Healthcare
Lamb_industrial_Carla,127.83204757181943,49.0,90697.0,Manufacturing/industrial
Lamb_industrial_Enrique,51.80464081737346,49.0,3853.0,Manufacturing/industrial
Lamb_industrial_Venessa,6.339542476712955,106.0,6329.0,Manufacturing/industrial
Lamb_industrial_Willard,1.9720321919474517,49.0,10387.0,Manufacturing/industrial
Lamb_lodging_Burt,2.0567843687489287,49.0,7589.0,Lodging/residential
Lamb_lodging_Harley,3.2785560561838745,106.0,17082.0,Lodging/residential
Lamb_office_Bertha,49.2724273369813,49.0,57436.0,Office
Lamb_office_Caitlin,24.744957763337894,49.0,36221.0,Office
Lamb_office_Callie,3.3846838905080294,49.0,7416.0,Office
Lamb_office_Corine,0.37815322850451655,106.0,5393.0,Office
Lamb_office_Donita,0.3449241771687263,49.0,10463.0,Office
Lamb_office_Gerardo,8.738954743399244,59.0,52302.0,Office
Lamb_office_Jo,1.156229042788854,49.0,16598.0,Office
Lamb_office_Joanna,1.4585810960067969,59.0,11873.0,Office
Lamb_office_Kent,0.4304574883568919,106.0,12917.0,Office
Lamb_office_Kerry,2.073989751196172,49.0,42647.0,Office
Lamb_office_Maggie,2.5172380510440835,49.0,12206.0,Office
Lamb_office_Peggy,1.8313752787035973,49.0,4650.0,Office
Lamb_office_Raymond,6.965562927191679,80.0,19429.0,Office
Lamb_office_Stefani,10.523024393453879,49.0,11442.0,Office
Lamb_office_Vasiliki,303.4563625907091,49.0,270034.0,Office
Lamb_office_Velma,91.12367821799111,106.0,152471.0,Office
Lamb_office_William,1.55753101957636,106.0,7879.0,Office
Lamb_other_Katharina,9.297887947193965,49.0,5769.0,Other
Lamb_other_Minerva,8.957170361798028,49.0,5619.0,Other
Lamb_public_Angeline,21.42501483042208,106.0,41861.0,Public services
Lamb_public_Bradly,11.89743803406326,49.0,20365.0,Public services
Lamb_public_Grace,38.48052310852448,49.0,60977.0,Public services
Lamb_public_Gracie,2.988271973902593,49.0,9849.0,Public services
Lamb_public_Nyla,3.7157093413610656,106.0,7072.0,Public services
Lamb_public_Vania,17.583033147167203,49.0,43400.0,Public services
Lamb_warehouse_Allan,13.593134553956398,59.0,15683.0,Warehouse/storage
Moose_education_Abbie,1248.9623432038836,73.0,484376.0,Education
Moose_education_Clark,845.2690896008224,46.0,764237.0,Education
Moose_education_Diane,1491.6386252320244,63.0,182986.0,Education
Moose_education_Florence,323.758142270735,30.0,290625.0,Education
Moose_education_Gladys,1118.3069412421933,56.0,731945.0,Education
Moose_education_Leland,1336.3302479925594,49.0,527431.0,Education
Moose_education_Lori,200.55013371340172,61.0,150695.0,Education
Moose_education_Maria,758.6893879267803,65.0,387500.0,Education
Moose_education_Marina,40.45182340243276,70.0,64583.0,Education
Moose_education_Marlon,185.01114452629776,60.0,226042.0,Education
Moose_education_Rene,482.06084416652385,55.0,409028.0,Education
Moose_education_Sasha,2.45191269804822,114.0,86111.0,Education
Mouse_health_Estela,384.6842182991313,89.0,185064.0,Healthcare
Mouse_health_Ileana,43.587323672327166,71.0,58114.0,Healthcare
Mouse_health_Justin,783.3503425177997,13.0,190898.0,Healthcare
Mouse_health_Modesto,532.6797830678169,31.0,193675.0,Healthcare
Mouse_lodging_Vicente,45.76756137336354,19.0,37555.0,Lodging/residential
Mouse_science_Micheal,435.8449636376172,29.0,63841.0,Technology/science
Panther_assembly_Carrol,27.22013571630404,19.0,6412.0,Entertainment/public assembly
Panther_assembly_David,72.15652591494286,24.0,26944.0,Entertainment/public assembly
Panther_assembly_Denice,473.1801949985872,34.0,370773.0,Entertainment/public assembly
Panther_assembly_Gwyneth,242.16866973935154,18.0,76527.0,Entertainment/public assembly
Panther_assembly_Pamella,83.18984760390161,20.0,81337.0,Entertainment/public assembly
Panther_education_Alecia,227.93024374426,24.0,105545.0,Education
Panther_education_Annetta,107.90117943773397,25.0,99380.0,Education
Panther_education_Aurora,124.39790769176439,12.0,86250.0,Education
Panther_education_Cleopatra,26.52005539744848,9.0,21657.0,Education
Panther_education_Diann,89.61714930403448,23.0,23685.0,Education
Panther_education_Edna,129.13521419509445,55.0,106523.0,Education
Panther_education_Emily,130.78337501231442,22.0,68094.0,Education
Panther_education_Enriqueta,96.77347452903408,18.0,76257.0,Education
Panther_education_Genevieve,263.0827483962264,40.0,130885.0,Education
Panther_education_Gina,417.13794785276076,50.0,116607.0,Education
Panther_education_Hugh,602.2942277903363,29.0,111891.0,Education
Panther_education_Ivan,131.76854176616038,24.0,61904.0,Education
Panther_education_Janis,26.613712175817962,39.0,10932.0,Education
Panther_education_Jerome,485.6293628407967,16.0,128887.0,Education
Panther_education_Jonathan,8.391153934911243,29.0,3569.0,Education
Panther_education_Karri,385.56445373939306,29.0,54644.0,Education
Panther_education_Mattie,6.687316167537787,34.0,5376.0,Education
Panther_education_Misty,33.43364470497655,21.0,2720.0,Education
Panther_education_Mohammad,148.05098151017822,48.0,110272.0,Education
Panther_education_Neal,238.6687741046832,28.0,81576.0,Education
Panther_education_Quintin,302.8941934091095,19.0,113866.0,Education
Panther_education_Rosalie,64.97776123948837,17.0,7432.0,Education
Panther_education_Scarlett,22.12270070917006,57.0,29469.0,Education
Panther_education_Shelton,122.08070168138467,22.0,60809.0,Education
Panther_education_Sophia,140.8894397020589,57.0,49073.0,Education
Panther_education_Teofila,156.46622174343034,26.0,93897.0,Education
Panther_education_Tina,7.525236375819991,25.0,8000.0,Education
Panther_education_Vincent,151.788491104988,36.0,121074.0,Education
Panther_education_Violet,149.49552185792348,14.0,7867.0,Education
Panther_education_Zelda,82.65825967217748,15.0,80942.0,Education
Panther_lodging_Alita,72.52395979090139,12.0,60088.0,Lodging/residential
Panther_lodging_Anastasia,51.59244214467364,57.0,24456.0,Lodging/residential
Panther_lodging_Awilda,89.70176225362064,26.0,59200.0,Lodging/residential
Panther_lodging_Blaine,75.64040757329565,24.0,38686.0,Lodging/residential
Panther_lodging_Cora,135.05456529979568,18.0,187647.0,Lodging/residential
Panther_lodging_Cornelia,42.689104803616836,23.0,53130.0,Lodging/residential
Panther_lodging_Dianna,51.790617605086545,57.0,24456.0,Lodging/residential
Panther_lodging_Edison,103.7850268649336,12.0,65359.0,Lodging/residential
Panther_lodging_Edmond,43.731216304040686,24.0,53130.0,Lodging/residential
Panther_lodging_Else,44.131566186338915,44.0,37241.0,Lodging/residential
Panther_lodging_Fausto,50.14147763650491,44.0,37241.0,Lodging/residential
Panther_lodging_Floyd,157.70928955919752,24.0,42731.0,Lodging/residential
Panther_lodging_Gale,104.0352065913105,26.0,59200.0,Lodging/residential
Panther_lodging_Hattie,140.59348831590844,23.0,38686.0,Lodging/residential
Panther_lodging_Jana,83.35569554990465,23.0,42731.0,Lodging/residential
Panther_lodging_Janice,55.25159860826563,57.0,24456.0,Lodging/residential
Panther_lodging_Jorge,66.81712670526761,24.0,41617.0,Lodging/residential
Panther_lodging_Kaitlin,48.83229773947443,24.0,53130.0,Lodging/residential
Panther_lodging_Kara,175.8044723581248,19.0,200933.0,Lodging/residential
Panther_lodging_Kirk,150.66913113279358,19.0,200933.0,Lodging/residential
Panther_lodging_Marisol,163.70365215794308,18.0,200933.0,Lodging/residential
Panther_lodging_Myrtle,52.844061992228895,57.0,24456.0,Lodging/residential
Panther_lodging_Russell,36.27709428551247,44.0,27926.0,Lodging/residential
Panther_lodging_Sonja,113.3721966796185,12.0,83379.0,Lodging/residential
Panther_lodging_Teresita,66.44371263775078,23.0,41617.0,Lodging/residential
Panther_lodging_Tracie,56.785944200339074,23.0,53130.0,Lodging/residential
Panther_lodging_Willa,70.42193998456464,26.0,37100.0,Lodging/residential
Panther_office_Antonette,31.468504210823795,39.0,18860.0,Office
Panther_office_Brent,13.856209997805895,51.0,10743.0,Office
Panther_office_Catherine,44.27899203108442,20.0,26953.0,Office
Panther_office_Christian,34.6198127031228,14.0,16726.0,Office
Panther_office_Christin,18.206162282768776,42.0,15876.0,Office
Panther_office_Clementine,47.31607939845436,43.0,33370.0,Office
Panther_office_Danica,5.098396319581803,9.0,2260.0,Office
Panther_office_Garth,63.34529886973721,9.0,52957.0,Office
Panther_office_Graham,74.88916262756013,51.0,83957.0,Office
Panther_office_Hannah,6.683937664264518,39.0,4038.0,Office
Panther_office_Jeane,20.636361324952325,35.0,7043.0,Office
Panther_office_Jesus,99.70399959734388,56.0,103286.0,Office
Panther_office_Karla,35.36006700339079,15.0,27000.0,Office
Panther_office_Kristen,51.906313421870586,57.0,93860.0,Office
Panther_office_Larry,52.4146049950544,21.0,18717.0,Office
Panther_office_Lauretta,172.92639529494878,15.0,36240.0,Office
Panther_office_Lavinia,22.964660052274652,55.0,10779.0,Office
Panther_office_Lois,147.10402768046333,12.0,12769.0,Office
Panther_office_Otto,218.31012804836703,54.0,87742.0,Office
Panther_office_Patti,473.47534115860117,24.0,156111.0,Office
Panther_office_Ruthie,117.10840304443032,22.0,45330.0,Office
Panther_office_Shauna,96.20213657623287,20.0,48392.0,Office
Panther_office_Taryn,93.10076556693748,56.0,64619.0,Office
Panther_office_Valarie,33.75578879547863,45.0,15250.0,Office
Panther_other_Bethel,4.159487107029318,46.0,3025.0,Other
Panther_other_Bettie,14.10296485340869,44.0,4698.0,Other
Panther_other_Lucina,371.4163240417116,57.0,226506.0,Other
Panther_other_Lula,1.2965521791339973,29.0,2070.0,Other
Panther_other_Tyrone,26.496573628081077,36.0,9569.0,Other
Panther_parking_Adela,45.926507410285396,23.0,387638.0,Parking
Panther_parking_Alaina,37.277863996895064,28.0,387638.0,Parking
Panther_parking_Asia,26.908497718282,11.0,387638.0,Parking
Panther_parking_Charlene,42.50045275540484,18.0,487433.0,Parking
Panther_parking_Jody,31.354450563486104,25.0,387638.0,Parking
Panther_parking_Lorriane,10.722723400649626,17.0,387638.0,Parking
Panther_parking_Mellissa,15.047913548341667,18.0,387638.0,Parking
Panther_parking_Stanley,43.228516729123946,27.0,387638.0,Parking
Panther_retail_Felix,119.53686939107092,17.0,31666.0,Retail
Panther_retail_Gilbert,0.7910947783849424,9.0,15304.0,Retail
Panther_retail_Kristina,32.063591454981655,45.0,59071.0,Retail
Panther_retail_Lester,5.808891928768176,9.0,9045.0,Retail
Panther_retail_Rachel,3.48410048039562,40.0,283.0,Retail
Panther_retail_Romeo,433.59154678626925,29.0,161755.0,Retail
Rat_assembly_Adolfo,34.980130737611326,20.0,15960.0,Entertainment/public assembly
Rat_assembly_Aisha,81.52896043577982,56.0,23803.0,Entertainment/public assembly
Rat_assembly_Damaris,4.905121657983626,96.0,16098.0,Entertainment/public assembly
Rat_assembly_Francine,39.82384007331882,22.0,17262.0,Entertainment/public assembly
Rat_assembly_Frieda,123.99387165101902,21.0,36744.0,Entertainment/public assembly
Rat_assembly_Jannie,0.8282300732936326,125.0,194300.0,Entertainment/public assembly
Rat_assembly_Mirta,168.75222463312969,99.0,86120.0,Entertainment/public assembly
Rat_assembly_Teddy,85.3436941836501,48.0,22334.0,Entertainment/public assembly
Rat_assembly_Trent,22.556157936871,25.0,3545.0,Entertainment/public assembly
Rat_education_Abigail,121.28607223476298,49.0,95000.0,Education
Rat_education_Adell,148.86776098742646,49.0,104294.0,Education
Rat_education_Adrian,77.76560593900481,101.0,64113.0,Education
Rat_education_Alfonso,334.0551377039794,100.0,85039.0,Education
Rat_education_Alfred,360.1609674972282,90.0,207000.0,Education
Rat_education_Alonzo,139.66211711711713,93.0,64750.0,Education
Rat_education_Angelica,57.15700940860216,61.0,56000.0,Education
Rat_education_Beverly,661.5091322690992,12.0,394000.0,Education
Rat_education_Brett,65.32838128467655,85.0,109000.0,Education
Rat_education_Bryant,55.8517934907174,76.0,69600.0,Education
Rat_education_Calvin,37.193955202559856,10.0,57100.0,Education
Rat_education_Candida,140.0861067916762,9.0,38500.0,Education
Rat_education_Carmela,86.25429381118681,23.0,47984.0,Education
Rat_education_Chance,58.039795081967206,61.0,60200.0,Education
Rat_education_Cinthia,35.41686287569728,8.0,69300.0,Education
Rat_education_Colin,54.63628119990841,83.0,83400.0,Education
Rat_education_Conrad,171.27679157894738,11.0,356000.0,Education
Rat_education_Dana,97.67509563231516,61.0,70800.0,Education
Rat_education_Dann,195.01841527555456,55.0,182500.0,Education
Rat_education_Deanna,88.3179127601189,56.0,66900.0,Education
Rat_education_Debra,105.5178973918028,94.0,51500.0,Education
Rat_education_Denise,84.06219048786467,54.0,65500.0,Education
Rat_education_Dianne,139.72526850864966,66.0,73200.0,Education
Rat_education_Donnell,59.669302224633746,101.0,79800.0,Education
Rat_education_Earl,158.9786232008716,51.0,75900.0,Education
Rat_education_Earnest,60.47465136249141,63.0,59900.0,Education
Rat_education_Edmund,50.29124585818423,66.0,66600.0,Education
Rat_education_Eleonora,226.50156460090454,21.0,115000.0,Education
Rat_education_Elisa,39.47272950445307,102.0,43000.0,Education
Rat_education_Elsie,117.58989418292056,14.0,376507.0,Education
Rat_education_Esther,94.72758229804775,117.0,69600.0,Education
Rat_education_Everett,177.4303945337069,122.0,86375.0,Education
Rat_education_Fernando,62.38918074082556,115.0,58908.0,Education
Rat_education_Guillermo,108.83802908841045,93.0,79700.0,Education
Rat_education_Humberto,175.00296246648793,57.0,99975.0,Education
Rat_education_Irma,74.4417057410796,66.0,72800.0,Education
Rat_education_Jacob,55.63530341195329,11.0,57165.0,Education
Rat_education_Jeanne,56.100689579923625,63.0,49500.0,Education
Rat_education_Jena,163.394498511564,115.0,40950.0,Education
Rat_education_Kathryn,518.9253166866199,19.0,325217.0,Education
Rat_education_Keith,104.94822847682119,95.0,101400.0,Education
Rat_education_Kelsey,157.8237474309203,98.0,99325.0,Education
Rat_education_Kristie,130.63100576553492,21.0,62200.0,Education
Rat_education_Lee,403.23247363320223,11.0,283000.0,Education
Rat_education_Leonardo,48.793015826322296,90.0,47200.0,Education
Rat_education_Lincoln,161.20621442070902,94.0,116872.0,Education
Rat_education_Liz,91.22263091699062,114.0,69400.0,Education
Rat_education_Lonnie,60.481981564181844,97.0,50000.0,Education
Rat_education_Marianna,79.97960390355912,104.0,63900.0,Education
Rat_education_Maricela,144.04047761544328,47.0,69600.0,Education
Rat_education_Marvin,53.78601021403569,125.0,59400.0,Education
Rat_education_Mavis,204.05943564115066,66.0,158000.0,Education
Rat_education_Meghan,53.618639451898375,114.0,49100.0,Education
Rat_education_Milagros,110.3424255020198,70.0,99700.0,Education
Rat_education_Moises,160.21769814334198,75.0,83900.0,Education
Rat_education_Mona,78.02931054196203,113.0,53000.0,Education
Rat_education_Morton,150.53018294077293,94.0,155100.0,Education
Rat_education_Nellie,435.2471076079507,97.0,282200.0,Education
Rat_education_Nona,98.38269078834374,85.0,271300.0,Education
Rat_education_Nydia,152.27767036632355,81.0,83800.0,Education
Rat_education_Patty,137.14832961245634,69.0,170000.0,Education
Rat_education_Paula,124.07289716393821,83.0,77500.0,Education
Rat_education_Penny,166.85358389683913,18.0,75500.0,Education
Rat_education_Renee,34.26183112279899,117.0,37083.0,Education
Rat_education_Robyn,155.17150719342317,64.0,98900.0,Education
Rat_education_Rogelio,126.23122160728698,11.0,62800.0,Education
Rat_education_Romana,37.2346487104561,96.0,47400.0,Education
Rat_education_Roxanne,415.84560239117104,48.0,162700.0,Education
Rat_education_Salvatore,78.40169563228905,10.0,48994.0,Education
Rat_education_Sherwood,102.61333925705114,98.0,95100.0,Education
Rat_education_Sina,167.88364595276312,116.0,88300.0,Education
Rat_education_Stuart,47.54103961529654,109.0,82200.0,Education
Rat_education_Tania,311.3102763036456,12.0,235000.0,Education
Rat_education_Terese,116.13254992846925,86.0,180000.0,Education
Rat_education_Theo,555.969565589191,102.0,288800.0,Education
Rat_education_Tim,62.24649034616703,57.0,47500.0,Education
Rat_education_Tristan,29.236266538830296,118.0,110100.0,Education
Rat_education_Ulrike,103.92127486851132,93.0,46484.0,Education
Rat_education_Verna,83.11705406800068,55.0,66600.0,Education
Rat_education_Veronica,184.1168776041667,10.0,154000.0,Education
Rat_education_Willie,238.9079705747653,16.0,104200.0,Education
Rat_education_Willy,89.2063518215309,79.0,87600.0,Education
Rat_education_Wilmer,102.32852155468929,75.0,66200.0,Education
Rat_education_Winnie,55.29869517920531,66.0,59200.0,Education
Rat_education_Yu,80.97514956254433,94.0,21903.0,Education
Rat_education_Zina,49.121130309988516,65.0,57100.0,Education
Rat_education_Zoe,93.63981134232793,66.0,69400.0,Education
Rat_health_Ann,92.57793219841503,67.0,80500.0,Healthcare
Rat_health_Guy,1465.3746170678337,103.0,819577.0,Healthcare
Rat_health_Mildred,17.99408256618446,15.0,9813.0,Healthcare
Rat_health_Rosaria,31.019803887935964,15.0,15000.0,Healthcare
Rat_health_Shane,1146.168417162326,13.0,450000.0,Healthcare
Rat_health_Tanya,51.39887588490523,11.0,29192.0,Healthcare
Rat_lodging_Ben,328.51833765784465,76.0,350000.0,Lodging/residential
Rat_lodging_Christine,62.181650468785726,90.0,31283.0,Lodging/residential
Rat_lodging_Jeannette,5.182877697841726,15.0,5000.0,Lodging/residential
Rat_lodging_Marguerite,22.58435350281836,125.0,18340.0,Lodging/residential
Rat_office_Adele,599.7146263202968,15.0,408000.0,Office
Rat_office_Avis,914.0166373690338,39.0,474680.0,Office
Rat_office_Chris,894.0551361272561,83.0,585955.0,Office
Rat_office_Colby,2128.527409350057,36.0,850354.0,Office
Rat_office_Jessica,701.0325791358595,121.0,328760.0,Office
Rat_office_Jill,647.851901808486,15.0,340000.0,Office
Rat_office_Lora,427.7759368577301,15.0,229000.0,Office
Rat_office_Loyd,55.36507079241836,23.0,29916.0,Office
Rat_public_Alanna,1165.342615731376,49.0,461647.0,Public services
Rat_public_Angle,336.52397093102974,21.0,81397.0,Public services
Rat_public_Berry,97.53406071346902,47.0,43955.0,Public services
Rat_public_Bronwyn,444.89481369528573,84.0,555243.0,Public services
Rat_public_Carole,18.80790601719198,62.0,9941.0,Public services
Rat_public_Corinne,25.419167619483193,41.0,24875.0,Public services
Rat_public_Dalia,186.1690613366932,14.0,90635.0,Public services
Rat_public_Damon,20.763824541284404,60.0,13224.0,Public services
Rat_public_Faye,31.197325154781016,52.0,18432.0,Public services
Rat_public_Fern,48.69511267362112,47.0,35241.0,Public services
Rat_public_Fredrick,13.285871310507675,65.0,12945.0,Public services
Rat_public_Helena,24.120835242896426,57.0,12754.0,Public services
Rat_public_Isabel,53.40183569631832,93.0,16576.0,Public services
Rat_public_Josiah,87.95384690144066,75.0,46007.0,Public services
Rat_public_Kelle,25.226249350949058,89.0,20110.0,Public services
Rat_public_Kelly,21.0656388650043,56.0,10577.0,Public services
Rat_public_Laverne,12.758578369726765,95.0,11934.0,Public services
Rat_public_Lea,68.0831136999773,53.0,110800.0,Public services
Rat_public_Leo,18.11085870993544,96.0,13100.0,Public services
Rat_public_Leta,17.020901564462715,59.0,10151.0,Public services
Rat_public_Lloyd,71.74574593542478,19.0,54061.0,Public services
Rat_public_Michelle,68.87627716769619,63.0,35033.0,Public services
Rat_public_Nancy,18.918858533791525,113.0,8925.0,Public services
Rat_public_Nelson,44.52671399129837,11.0,16000.0,Public services
Rat_public_Norene,27.337894209577236,112.0,13044.0,Public services
Rat_public_Ramona,26.87214065180103,117.0,14519.0,Public services
Rat_public_Roma,53.29511034877073,14.0,21472.0,Public services
Rat_public_Sana,1091.6361439077718,54.0,400000.0,Public services
Rat_public_Toya,26.671981630309986,45.0,16768.0,Public services
Rat_public_Yessenia,113.69111536702492,18.0,22000.0,Public services
Rat_public_Yetta,18.199088373272474,71.0,21318.0,Public services
Rat_religion_Kathy,5.158069422999943,15.0,10000.0,Religious worship
Rat_warehouse_Breanna,91.04812113579116,50.0,51622.0,Warehouse/storage
Rat_warehouse_Eloisa,90.99361212605618,42.0,202829.0,Warehouse/storage
Rat_warehouse_Maegan,6.922520071899341,20.0,14839.0,Warehouse/storage
Robin_assembly_Colleen,47.350963953488375,58.0,64024.0,Entertainment/public assembly
Robin_education_Audrea,286.843880124259,19.0,27814.0,Education
Robin_education_Billi,37.919750307797536,125.0,38319.0,Education
Robin_education_Cecilia,52.30192554149567,21.0,15489.0,Education
Robin_education_Derick,528.6653270747834,119.0,150318.0,Education
Robin_education_Derrick,403.12179985180114,116.0,118338.0,Education
Robin_education_Julius,345.7457023540812,65.0,138316.0,Education
Robin_education_Kristopher,124.47468666780667,36.0,61204.0,Education
Robin_education_Lashandra,167.11157385430917,20.0,97532.0,Education
Robin_education_Leslie,886.1533666666667,67.0,139683.0,Education
Robin_education_Lizbeth,121.591894750342,21.0,21539.0,Education
Robin_education_Madeline,361.61170426926583,67.0,100481.0,Education
Robin_education_Margarito,528.5337779411765,18.0,91149.0,Education
Robin_education_Megan,250.5851694653443,112.0,81580.0,Education
Robin_education_Mercedes,255.11012101003195,72.0,56995.0,Education
Robin_education_So,491.2702740538075,57.0,129716.0,Education
Robin_education_Takako,159.66869597013223,30.0,16802.0,Education
Robin_education_Terrance,263.88506616507067,34.0,83043.0,Education
Robin_education_Zenia,200.96859951550388,49.0,68211.0,Education
Robin_lodging_Armand,38.25760122549019,65.0,56467.0,Lodging/residential
Robin_lodging_Celia,51.24684803351573,30.0,83108.0,Lodging/residential
Robin_lodging_Dorthy,31.057227496580026,65.0,62893.0,Lodging/residential
Robin_lodging_Elmer,93.68329908230734,57.0,102957.0,Lodging/residential
Robin_lodging_Janie,118.7833542122663,95.0,66661.0,Lodging/residential
Robin_lodging_Oliva,54.80995225148199,65.0,64723.0,Lodging/residential
Robin_lodging_Phillip,38.75510156196361,58.0,66532.0,Lodging/residential
Robin_lodging_Pricilla,62.70998735035914,27.0,49589.0,Lodging/residential
Robin_lodging_Renea,89.87541041381668,69.0,102774.0,Lodging/residential
Robin_office_Addie,20.53844623233014,60.0,16092.0,Office
Robin_office_Antonina,416.17895584245326,70.0,65657.0,Office
Robin_office_Donald,151.44167067643355,48.0,82548.0,Office
Robin_office_Erma,16.054635691318328,97.0,47727.0,Office
Robin_office_Gayle,59.11175215458276,106.0,44789.0,Office
Robin_office_Maryann,231.2098553123575,118.0,34455.0,Office
Robin_office_Sammie,82.35071574327405,95.0,51688.0,Office
Robin_office_Saul,17.586049446978336,69.0,31614.0,Office
Robin_office_Serena,51.62377484040128,28.0,30495.0,Office
Robin_office_Soledad,13.234563709447517,55.0,10301.0,Office
Robin_office_Wai,166.69310816,65.0,174601.0,Office
Robin_office_Zelma,109.95793881098952,65.0,81881.0,Office
Robin_public_Cami,70.43631644436844,125.0,56629.0,Public services
Shrew_office_Doug,75.583798524222,119.0,60601.0,Office
Shrew_office_Katherine,55.866196581196576,123.0,36705.0,Office
Shrew_office_Kenneth,28.577072649572653,88.0,18503.0,Office
Shrew_office_Lin,375.8714666382435,110.0,150641.0,Office
Shrew_office_Nora,178.7024190110827,119.0,109824.0,Office
Shrew_office_Sherill,306.19062233589085,25.0,194805.0,Office
